40035,AA,1428,N844AA,925,IAH,ORD,2000,1,31,1,1721,1712,2028,1946,187,154,136,42,9,11,40,0,NA,0,NA,NA,NA,NA,NA
40036,AA,2058,N494AA,925,IAH,ORD,2000,1,1,6,946,952,1220,1225,154,153,126,-5,-6,10,18,0,NA,0,NA,NA,NA,NA,NA
40037,AA,2058,N492AA,925,IAH,ORD,2000,1,2,7,951,952,1214,1225,143,153,108,-11,-1,13,22,0,NA,0,NA,NA,NA,NA,NA
40038,CO,1100,N809NY,925,IAH,ORD,2000,1,12,3,1316,1317,1535,1548,139,151,115,-13,-1,8,16,0,NA,0,NA,NA,NA,NA,NA
40039,CO,1100,N16802,925,IAH,ORD,2000,1,13,4,1354,1317,1623,1548,149,151,122,35,37,7,20,0,NA,0,NA,NA,NA,NA,NA
40040,CO,1100,N16895,925,IAH,ORD,2000,1,16,7,1319,1317,1549,1548,150,151,118,1,2,8,24,0,NA,0,NA,NA,NA,NA,NA
40041,CO,1100,N16892,925,IAH,ORD,2000,1,24,1,1314,1317,1547,1548,153,151,129,-1,-3,4,20,0,NA,0,NA,NA,NA,NA,NA
40042,CO,1100,N35836,925,IAH,ORD,2000,1,26,3,1317,1317,1545,1548,148,151,122,-3,0,8,18,0,NA,0,NA,NA,NA,NA,NA
40043,CO,1104,N14814,925,IAH,ORD,2000,1,5,3,743,745,1005,1013,142,148,117,-8,-2,10,15,0,NA,0,NA,NA,NA,NA,NA
40044,CO,1104,N16884,925,IAH,ORD,2000,1,8,6,740,745,952,1013,132,148,108,-21,-5,6,18,0,NA,0,NA,NA,NA,NA,NA
40045,CO,1104,N36247,925,IAH,ORD,2000,1,26,3,742,745,1005,1013,143,148,127,-8,-3,4,12,0,NA,0,NA,NA,NA,NA,NA
40046,CO,1104,N14231,925,IAH,ORD,2000,1,31,1,745,745,1001,1013,136,148,120,-12,0,4,12,0,NA,0,NA,NA,NA,NA,NA
40047,CO,1106,N69351,925,IAH,ORD,2000,1,7,5,1431,1434,1650,1706,139,152,111,-16,-3,18,10,0,NA,0,NA,NA,NA,NA,NA
40048,CO,1106,N17619,925,IAH,ORD,2000,1,8,6,1433,1434,1655,1706,142,152,115,-11,-1,7,20,0,NA,0,NA,NA,NA,NA,NA
40049,CO,1106,N70352,925,IAH,ORD,2000,1,11,2,1431,1434,1702,1706,151,152,125,-4,-3,5,21,0,NA,0,NA,NA,NA,NA,NA
40050,CO,1106,N14325,925,IAH,ORD,2000,1,13,4,1435,1434,1701,1706,146,152,123,-5,1,9,14,0,NA,0,NA,NA,NA,NA,NA
40051,CO,1106,N70352,925,IAH,ORD,2000,1,14,5,1430,1434,1703,1706,153,152,122,-3,-4,16,15,0,NA,0,NA,NA,NA,NA,NA
40052,CO,1106,N32626,925,IAH,ORD,2000,1,24,1,1437,1434,1705,1706,148,152,129,-1,3,4,15,0,NA,0,NA,NA,NA,NA,NA
40053,CO,1106,N17356,925,IAH,ORD,2000,1,27,4,1432,1434,1742,1706,190,152,126,36,-2,6,58,0,NA,0,NA,NA,NA,NA,NA
40054,CO,1106,N70353,925,IAH,ORD,2000,1,28,5,1431,1434,1659,1706,148,152,116,-7,-3,10,22,0,NA,0,NA,NA,NA,NA,NA
40055,CO,1106,N19623,925,IAH,ORD,2000,1,30,7,1521,1434,1746,1706,145,152,127,40,47,5,13,0,NA,0,NA,NA,NA,NA,NA
40056,CO,1114,N18833,925,IAH,ORD,2000,1,1,6,1853,1855,2108,2131,135,156,111,-23,-2,6,18,0,NA,0,NA,NA,NA,NA,NA
40057,CO,1114,N938AS,925,IAH,ORD,2000,1,3,1,1935,1855,2152,2131,137,156,103,21,40,6,28,0,NA,0,NA,NA,NA,NA,NA
40058,CO,1114,N17812,925,IAH,ORD,2000,1,7,5,1852,1854,2132,2130,160,156,110,2,-2,12,38,0,NA,0,NA,NA,NA,NA,NA
40059,CO,1114,N18833,925,IAH,ORD,2000,1,8,6,1857,1854,2116,2130,139,156,107,-14,3,6,26,0,NA,0,NA,NA,NA,NA,NA
40060,CO,1114,N15841,925,IAH,ORD,2000,1,11,2,2024,1854,2238,2130,134,156,114,68,90,5,15,0,NA,0,NA,NA,NA,NA,NA
40061,CO,1114,N18833,925,IAH,ORD,2000,1,13,4,1912,1854,2138,2130,146,156,118,8,18,9,19,0,NA,0,NA,NA,NA,NA,NA
40062,CO,1114,N16894,925,IAH,ORD,2000,1,24,1,1858,1854,2115,2130,137,156,121,-15,4,7,9,0,NA,0,NA,NA,NA,NA,NA
40063,CO,1548,N16646,925,IAH,ORD,2000,1,11,2,2156,2135,8,2354,132,139,113,14,21,5,14,0,NA,0,NA,NA,NA,NA,NA
40064,CO,1548,N17663,925,IAH,ORD,2000,1,12,3,2135,2135,2349,2354,134,139,116,-5,0,3,15,0,NA,0,NA,NA,NA,NA,NA
40065,CO,1548,N18622,925,IAH,ORD,2000,1,18,2,2132,2135,2351,2354,139,139,124,-3,-3,4,11,0,NA,0,NA,NA,NA,NA,NA
40066,CO,1548,N17619,925,IAH,ORD,2000,1,24,1,2130,2135,2353,2354,143,139,128,-1,-5,5,10,0,NA,0,NA,NA,NA,NA,NA
40067,CO,1548,N17619,925,IAH,ORD,2000,1,25,2,2135,2135,25,2354,170,139,134,31,0,5,31,0,NA,0,NA,NA,NA,NA,NA
40068,CO,1548,N62631,925,IAH,ORD,2000,1,31,1,2135,2135,5,2354,150,139,131,11,0,4,15,0,NA,0,NA,NA,NA,NA,NA
40069,CO,1568,N14250,925,IAH,ORD,2000,1,2,7,1844,1715,2100,1949,136,154,117,71,89,8,11,0,NA,0,NA,NA,NA,NA,NA
40070,CO,1568,N18223,925,IAH,ORD,2000,1,10,1,2035,1716,2309,1952,154,156,121,197,199,8,25,0,NA,0,NA,NA,NA,NA,NA
40071,CO,1568,N12238,925,IAH,ORD,2000,1,13,4,1714,1716,1942,1952,148,156,128,-10,-2,7,13,0,NA,0,NA,NA,NA,NA,NA
40072,CO,1568,N12238,925,IAH,ORD,2000,1,16,7,1718,1716,1942,1952,144,156,123,-10,2,8,13,0,NA,0,NA,NA,NA,NA,NA
40073,CO,1568,N12238,925,IAH,ORD,2000,1,18,2,1720,1716,1941,1952,141,156,126,-11,4,3,12,0,NA,0,NA,NA,NA,NA,NA
40074,CO,1568,N11656,925,IAH,ORD,2000,1,20,4,1716,1716,1942,1952,146,156,131,-10,0,4,11,0,NA,0,NA,NA,NA,NA,NA
40075,CO,1568,N18223,925,IAH,ORD,2000,1,25,2,1713,1716,2007,1952,174,156,139,15,-3,3,32,0,NA,0,NA,NA,NA,NA,NA
40076,CO,1568,N18220,925,IAH,ORD,2000,1,28,5,1716,1716,1949,1952,153,156,125,-3,0,9,19,0,NA,0,NA,NA,NA,NA,NA
40077,CO,1676,N15820,925,IAH,ORD,2000,1,2,7,1051,1051,1304,1315,133,144,104,-11,0,14,15,0,NA,0,NA,NA,NA,NA,NA
40078,CO,1676,N72830,925,IAH,ORD,2000,1,9,7,1049,1047,1331,1311,162,144,113,20,2,7,42,0,NA,0,NA,NA,NA,NA,NA
40079,CO,1676,N17812,925,IAH,ORD,2000,1,17,1,1046,1047,1313,1311,147,144,120,2,-1,7,20,0,NA,0,NA,NA,NA,NA,NA
40080,CO,1676,N14871,925,IAH,ORD,2000,1,19,3,1044,1047,1316,1311,152,144,117,5,-3,15,20,0,NA,0,NA,NA,NA,NA,NA
40081,CO,1696,N16815,925,IAH,ORD,2000,1,16,7,1541,1540,1818,1803,157,143,125,15,1,7,25,0,NA,0,NA,NA,NA,NA,NA
40082,CO,1698,N16892,925,IAH,ORD,2000,1,5,3,1315,1317,1534,1548,139,151,120,-14,-2,5,14,0,NA,0,NA,NA,NA,NA,NA
40083,UA,356,N364UA,925,IAH,ORD,2000,1,9,7,924,925,1153,1148,149,143,114,5,-1,7,28,0,NA,0,NA,NA,NA,NA,NA
40084,UA,356,N986UA,925,IAH,ORD,2000,1,18,2,1012,1015,1247,1238,155,143,141,9,-3,5,9,0,NA,0,NA,NA,NA,NA,NA
40085,UA,356,N828UA,925,IAH,ORD,2000,1,24,1,1041,1015,1312,1238,151,143,129,34,26,7,15,0,NA,0,NA,NA,NA,NA,NA
40086,UA,356,N995UA,925,IAH,ORD,2000,1,31,1,1010,1015,1241,1238,151,143,140,3,-5,3,8,0,NA,0,NA,NA,NA,NA,NA
40087,UA,526,N349UA,925,IAH,ORD,2000,1,4,2,1529,1530,1829,1757,180,147,161,32,-1,5,14,0,NA,0,NA,NA,NA,NA,NA
40088,UA,576,N980UA,925,IAH,ORD,2000,1,3,1,731,735,948,957,137,142,118,-9,-4,7,12,0,NA,0,NA,NA,NA,NA,NA
40089,UA,590,N337UA,925,IAH,ORD,2000,1,8,6,1737,1740,2002,2002,145,142,116,0,-3,4,25,0,NA,0,NA,NA,NA,NA,NA
40090,UA,590,N301UA,925,IAH,ORD,2000,1,11,2,1735,1740,2007,2002,152,142,127,5,-5,4,21,0,NA,0,NA,NA,NA,NA,NA
40091,UA,590,N344UA,925,IAH,ORD,2000,1,13,4,1739,1740,2015,2002,156,142,122,13,-1,14,20,0,NA,0,NA,NA,NA,NA,NA
40092,UA,590,N362UA,925,IAH,ORD,2000,1,20,4,1740,1740,2016,2002,156,142,134,14,0,4,18,0,NA,0,NA,NA,NA,NA,NA
40093,UA,590,N362UA,925,IAH,ORD,2000,1,27,4,1750,1740,2024,2002,154,142,107,22,10,6,41,0,NA,0,NA,NA,NA,NA,NA
40094,UA,590,N361UA,925,IAH,ORD,2000,1,29,6,1744,1740,2014,2002,150,142,131,12,4,7,12,0,NA,0,NA,NA,NA,NA,NA
40095,UA,590,N363UA,925,IAH,ORD,2000,1,30,7,1800,1740,2027,2002,147,142,133,25,20,4,10,0,NA,0,NA,NA,NA,NA,NA
40096,UA,624,N956UA,925,IAH,ORD,2000,1,14,5,1353,1352,1618,1613,145,141,128,5,1,4,13,0,NA,0,NA,NA,NA,NA,NA
40097,UA,624,N903UA,925,IAH,ORD,2000,1,25,2,1350,1352,1629,1613,159,141,147,16,-2,4,8,0,NA,0,NA,NA,NA,NA,NA
40098,UA,624,N947UA,925,IAH,ORD,2000,1,27,4,1438,1352,1807,1613,209,141,135,114,46,10,64,0,NA,0,NA,NA,NA,NA,NA
40099,UA,624,N939UA,925,IAH,ORD,2000,1,29,6,1349,1352,1618,1613,149,141,117,5,-3,11,21,0,NA,0,NA,NA,NA,NA,NA
40100,UA,1052,N935UA,925,IAH,ORD,2000,1,2,7,1730,1730,2049,1953,199,143,115,56,0,4,80,0,NA,0,NA,NA,NA,NA,NA
40101,UA,1402,N826UA,925,IAH,ORD,2000,1,23,7,1528,1530,1747,1753,139,143,125,-6,-2,6,8,0,NA,0,NA,NA,NA,NA,NA
40102,UA,1402,N811UA,925,IAH,ORD,2000,1,24,1,1530,1530,1808,1753,158,143,131,15,0,17,10,0,NA,0,NA,NA,NA,NA,NA
40103,UA,1402,N809UA,925,IAH,ORD,2000,1,25,2,1530,1530,1804,1753,154,143,141,11,0,6,7,0,NA,0,NA,NA,NA,NA,NA
40104,UA,1402,N808UA,925,IAH,ORD,2000,1,27,4,1540,1530,1822,1753,162,143,118,29,10,11,33,0,NA,0,NA,NA,NA,NA,NA
40105,UA,1402,N819UA,925,IAH,ORD,2000,1,28,5,1538,1530,1755,1753,137,143,114,2,8,8,15,0,NA,0,NA,NA,NA,NA,NA
40106,UA,1402,N813UA,925,IAH,ORD,2000,1,29,6,1531,1530,1758,1753,147,143,125,5,1,7,15,0,NA,0,NA,NA,NA,NA,NA
40107,UA,1820,N413UA,925,IAH,ORD,2000,1,2,7,1516,1355,1725,1614,129,139,107,71,81,11,11,0,NA,0,NA,NA,NA,NA,NA
40108,UA,1820,N808UA,925,IAH,ORD,2000,1,4,2,1353,1355,1616,1614,143,139,122,2,-2,2,19,0,NA,0,NA,NA,NA,NA,NA
40109,UA,1860,N974UA,925,IAH,ORD,2000,1,6,4,726,730,933,951,127,141,115,-18,-4,5,7,0,NA,0,NA,NA,NA,NA,NA
40110,UA,1860,N974UA,925,IAH,ORD,2000,1,13,4,725,730,1003,951,158,141,141,12,-5,8,9,0,NA,0,NA,NA,NA,NA,NA
40111,UA,1860,N998UA,925,IAH,ORD,2000,1,18,2,729,730,954,951,145,141,132,3,-1,5,8,0,NA,0,NA,NA,NA,NA,NA
40112,UA,1860,N982UA,925,IAH,ORD,2000,1,19,3,730,730,954,951,144,141,126,3,0,8,10,0,NA,0,NA,NA,NA,NA,NA
40113,UA,1860,N990UA,925,IAH,ORD,2000,1,20,4,727,730,1020,951,173,141,159,29,-3,6,8,0,NA,0,NA,NA,NA,NA,NA
40114,UA,1860,N998UA,925,IAH,ORD,2000,1,26,3,727,730,951,951,144,141,130,0,-3,3,11,0,NA,0,NA,NA,NA,NA,NA
40115,UA,1860,N988UA,925,IAH,ORD,2000,1,27,4,730,730,951,951,141,141,124,0,0,8,9,0,NA,0,NA,NA,NA,NA,NA
40116,UA,1860,N976UA,925,IAH,ORD,2000,1,28,5,728,730,941,951,133,141,117,-10,-2,5,11,0,NA,0,NA,NA,NA,NA,NA
40117,UA,1886,N360UA,925,IAH,ORD,2000,1,6,4,1924,1925,2136,2147,132,142,115,-11,-1,4,13,0,NA,0,NA,NA,NA,NA,NA
40118,UA,1886,N340UA,925,IAH,ORD,2000,1,7,5,1925,1925,2141,2147,136,142,124,-6,0,3,9,0,NA,0,NA,NA,NA,NA,NA
40119,UA,1886,N301UA,925,IAH,ORD,2000,1,9,7,2020,1925,2231,2147,131,142,119,44,55,6,6,0,NA,0,NA,NA,NA,NA,NA
40120,UA,1886,N355UA,925,IAH,ORD,2000,1,14,5,1922,1925,2147,2147,145,142,127,0,-3,4,14,0,NA,0,NA,NA,NA,NA,NA
40121,UA,1886,N352UA,925,IAH,ORD,2000,1,21,5,1919,1925,2155,2147,156,142,119,8,-6,8,29,0,NA,0,NA,NA,NA,NA,NA
40122,UA,1886,N313UA,925,IAH,ORD,2000,1,27,4,1929,1925,2157,2147,148,142,112,10,4,9,27,0,NA,0,NA,NA,NA,NA,NA
40123,UA,1889,N330UA,925,IAH,ORD,2000,1,3,1,2013,1920,2231,2143,138,143,108,48,53,9,21,0,NA,0,NA,NA,NA,NA,NA
40124,UA,457,N986UA,588,ICT,ORD,2000,1,8,6,810,815,937,954,87,99,74,-17,-5,5,8,0,NA,0,NA,NA,NA,NA,NA
40125,UA,457,N989UA,588,ICT,ORD,2000,1,10,1,809,815,949,954,100,99,82,-5,-6,4,14,0,NA,0,NA,NA,NA,NA,NA
40126,UA,457,N990UA,588,ICT,ORD,2000,1,13,4,810,815,1008,954,118,99,108,14,-5,3,7,0,NA,0,NA,NA,NA,NA,NA
40127,UA,457,N976UA,588,ICT,ORD,2000,1,24,1,859,815,1043,954,104,99,87,49,44,9,8,0,NA,0,NA,NA,NA,NA,NA
40128,UA,1484,UNKNOW,588,ICT,ORD,2000,1,19,3,NA,1750,NA,1939,NA,109,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA
40129,UA,1484,N908UA,588,ICT,ORD,2000,1,20,4,1759,1750,1944,1939,105,109,86,5,9,10,9,0,NA,0,NA,NA,NA,NA,NA
40130,UA,1484,N951UA,588,ICT,ORD,2000,1,21,5,1758,1750,1942,1939,104,109,78,3,8,12,14,0,NA,0,NA,NA,NA,NA,NA
40131,UA,1484,N904UA,588,ICT,ORD,2000,1,24,1,1757,1750,1948,1939,111,109,91,9,7,4,16,0,NA,0,NA,NA,NA,NA,NA
40132,UA,1484,N956UA,588,ICT,ORD,2000,1,28,5,1749,1750,1950,1939,121,109,90,11,-1,9,22,0,NA,0,NA,NA,NA,NA,NA
40133,UA,1564,N974UA,588,ICT,ORD,2000,1,1,6,1812,1825,1940,2015,88,110,73,-35,-13,5,10,0,NA,0,NA,NA,NA,NA,NA
40134,UA,1581,N974UA,588,ICT,ORD,2000,1,7,5,1141,1145,1335,1328,114,103,82,7,-4,23,9,0,NA,0,NA,NA,NA,NA,NA
